scenario_id,target_name,total_pair_proxy_score,target_true,score__ao_ao,score__ao_mo,score__zddp_detergent,score__zn_dispersant,score__antiwear_ca_mg
train_22,viscosity,4.08602640213212,-9.85,0.0005830940208397806,0.0,0.0030952594242990017,0.0,4.082348048686981
train_23,viscosity,4.081304270599503,-9.94,0.0007171934121288359,0.0,0.009541082428768277,0.0,4.071045994758606
train_93,viscosity,4.077070957417163,-21.91,0.0,0.0001600056275492534,0.14569339901208878,3.9203921488115157,0.010825403966009617
train_15,viscosity,4.056209670379758,-29.38,3.992973566055298,0.0,0.009670275845564902,0.05356582847889513,0.0
train_25,viscosity,4.047810072370339,-11.39,0.0005824810359627008,0.0,0.002977762429509312,0.0,4.044249828904867
train_6,viscosity,4.047798286592297,-17.83,0.00011923847341677174,0.0,0.00035592736094258726,0.0,4.047323120757937
train_16,viscosity,4.038197316927835,-31.38,3.9774868488311768,0.0,0.009284043917432427,0.05142642417922616,0.0
train_125,viscosity,4.0197898091282696,64.3,0.0033500236459076405,0.017475662752985954,0.026667407946661115,3.418848395347595,0.5534483194351196
train_41,viscosity,4.011698481044732,-12.6,0.0007662042044103146,0.0,0.0017812353326007724,0.0,4.009151041507721
train_24,viscosity,3.9221993120736443,-19.12,0.0006326360162347555,0.0,0.0021922250161878765,0.0,3.9193744510412216
train_61,viscosity,3.8467270132823614,-11.12,0.00012402533320710063,0.0008464273560093716,0.0005351603322196752,0.0,3.8452214002609253
train_92,viscosity,3.756294032558799,-20.71,0.0,0.004362126812338829,3.75193190574646,0.0,0.0
train_99,viscosity,3.6861717189349292,62.3,0.0008619868895038962,0.0,0.01169110423870734,2.3015739453039714,1.3720446825027466
train_9,viscosity,3.6662357866553066,-19.54,4.164449273957871e-05,0.0,9.211970609612763e-05,0.0,3.666102022456471
train_5,viscosity,3.603589947655564,-18.9,0.00010967886191792786,0.0,0.0005244782078079879,0.0,3.6029557905858383
train_91,viscosity,3.5495114782825112,-25.0,0.0,0.005057089030742645,3.5444543892517686,0.0,0.0
train_89,viscosity,3.5495114782825112,-17.16,0.0,0.005057089030742645,3.5444543892517686,0.0,0.0
train_4,viscosity,3.5395086774005904,-20.6,0.00010369302617618814,0.0,0.0004991996538592502,0.0,3.538905784720555
train_7,viscosity,3.348729690507753,-18.1,0.00013977731578052044,0.0,0.0006641951331403106,0.0,3.347925718058832
train_112,viscosity,3.264557906455593,65.88,0.0,0.030242593958973885,0.00028920083423145115,3.144732028245926,0.08929408341646194
train_57,viscosity,3.243775317365362,-11.27,5.9109464928042144e-05,0.000405411294195801,0.00014643608301412314,0.0,3.243164360523224
train_60,viscosity,3.243285008626117,-11.57,5.771413998445496e-05,0.0003943995325244032,0.00016635242354823276,0.0,3.24266654253006
train_45,viscosity,3.2407083649595734,-25.97,0.0002004686393775046,0.0,0.0010690425988286734,0.0,3.239438853721367
train_67,viscosity,3.2175993675991776,-9.08,9.649800631450489e-05,0.0005897142618778162,0.00016452284035040066,0.0,3.216748632490635
train_113,viscosity,3.195230866622296,176.84,0.0,0.04268635809421539,0.00023503864940721542,3.096755176782608,0.05555429309606552
train_62,viscosity,3.1887448387860786,-8.33,7.309282955247909e-05,0.0001951471422216855,0.00021067912894068286,0.0,3.1882659196853638
train_59,viscosity,3.1849711557733826,-11.63,5.699603207176551e-05,0.0003894922119798139,0.00016428258822998032,0.0,3.184360384941101
train_158,viscosity,3.1817144224532967,36.63,0.0001945901312865317,0.00033297811751253903,0.00030851761948724743,0.38366657779261004,2.7972117587924004
train_58,viscosity,3.170629494750756,-10.34,5.7391251175431535e-05,0.00015322619219659828,0.0001654216684983112,0.0,3.1702534556388855
train_76,viscosity,3.170510896947235,26.06,0.04169262945652008,0.007962152594700456,0.00640674983151257,1.3659895490854979,1.748459815979004
train_156,viscosity,3.165390186943114,32.46,0.0001963801623787731,0.0003289325686637312,0.0003961567854275927,0.3849121906241635,2.77955652680248
train_77,viscosity,3.1621286375448108,24.83,0.041541751474142075,0.007929922081530094,0.011233171448111534,1.3600864931941032,1.7413372993469238
train_40,viscosity,3.152043923182646,0.71,0.00027053712983615696,0.0,0.0005443919217213988,0.0,3.1512289941310883
train_66,viscosity,3.1513476428408467,-9.86,0.0001256907416973263,0.0002486617195245344,0.00022548175184056163,0.0,3.1507478086277843
train_56,viscosity,3.1422990483624744,-12.46,5.816439806949347e-05,0.0002663929190021008,0.0001676501487963833,0.0,3.1418068408966064
train_120,viscosity,3.1411880839732476,78.94,0.002427488099783659,0.0,0.0022436668223235756,2.9790089509042446,0.15750797814689577
train_65,viscosity,3.13642215895743,-10.22,0.00012431897630449384,0.0002853049991244916,0.00022302139404928312,0.0,3.1357895135879517
train_63,viscosity,3.1246385160011414,-8.37,5.8801302657229826e-05,0.0001575232090544887,0.00014567266771337017,0.0,3.1242765188217163
train_121,viscosity,3.106994592846604,47.13,0.010036705527454615,0.0,0.009276678232708946,2.9693782666581683,0.11830294242827222
train_154,viscosity,3.084873812025762,29.31,0.00017832119192462415,0.00030417464586207643,0.00029468126740539446,0.36805705369624775,2.7160395812243223
train_64,viscosity,3.0752929886584752,-9.63,0.000666112668113783,0.0,0.00016393070836784318,0.0,3.0744629452819936
train_3,viscosity,3.069596872835973,-20.3,2.4303935788339004e-05,0.0,4.396995063871145e-05,0.0,3.069528598949546
train_13,viscosity,3.0124194622039795,-31.73,0.0,0.0,3.0124194622039795,0.0,0.0
train_46,viscosity,2.971172126233796,-23.35,5.444955968414433e-05,0.0,3.9456865124520846e-05,0.0,2.9710782198089873
train_146,viscosity,2.933568239212036,13.93,0.0,0.0,2.933568239212036,0.0,0.0
train_50,viscosity,2.8869926929473877,-12.44,2.3144590854644775,0.0,0.5725336074829102,0.0,0.0
train_79,viscosity,2.8800887052912003,-21.6,1.2937366591359023e-05,0.0,3.0448653888015542e-05,0.0,2.880045319270721
train_44,viscosity,2.872692496908712,4.35,0.00019915145821869373,0.0,6.0942184063605964e-05,0.0,2.87243240326643
train_98,viscosity,2.856783845315192,11.52,1.0659425242920406e-05,0.0,3.615607141682631e-05,0.19149662154131875,2.6652404082772136
train_131,viscosity,2.790585261527667,0.2,3.609899431467056e-05,0.0,6.082798608986195e-05,0.0,2.7904883345472626
train_130,viscosity,2.7776204891997622,15.22,0.0046781416749581695,0.0,0.005317941991961561,0.4794478577678092,2.2881765477650333
train_153,viscosity,2.742132514164041,10.77,0.0001474916352890432,0.0003747928931261413,0.0001460063231206732,0.36640362867183285,2.375060594640672
train_128,viscosity,2.737488012861263,-23.02,0.0010783858324430184,0.0,0.000142885563263917,0.10018180676252086,2.6360849347030353
train_167,viscosity,2.722815990447998,-37.0,0.0,0.0,2.722815990447998,0.0,0.0
train_138,viscosity,2.687947710070148,-26.8,0.0004531058657448739,0.0005252030787232798,0.00012872272782260552,0.08256336523481878,2.6042773131630383
train_94,viscosity,2.662932511419058,-13.31,0.0,0.010837074369192123,2.6520954370498657,0.0,0.0
train_78,viscosity,2.641471371112857,-0.74,8.026407158467919e-05,0.0,0.00015442368749063462,0.0,2.6412366833537817
train_103,viscosity,2.6275410428643227,10.67,0.0,0.11555349826812744,2.511987544596195,0.0,0.0
train_159,viscosity,2.616540706885644,95.96,0.00021260128414724022,0.00034218608925584704,0.0005874905273230979,0.43973006040323526,2.1756683685816824
train_127,viscosity,2.604649468208663,30.3,0.0010299040004611015,0.005093846353702247,0.018901169300079346,1.9908929616212845,0.588731586933136
train_157,viscosity,2.601969671639381,79.9,0.00021407321037258953,0.00034758710535243154,0.0007242426945595071,0.4441697032889351,2.1565140653401613
train_129,viscosity,2.5787208994318007,-23.13,0.0003648340643849224,0.0004998281656298786,0.0001245217806626897,0.09666085455319262,2.4810708608679306
train_51,viscosity,2.4895662143826485,-8.49,2.0550222396850586,0.0,0.4345439746975899,0.0,0.0
train_111,viscosity,2.3803933478775434,12.98,0.0,0.00028122804360464215,0.00040729844477027655,2.374412879347801,0.005291942041367292
train_68,viscosity,2.3155918127595214,-27.19,0.003244930412620306,0.002034872959484346,0.0006208404956851155,2.017189272271935,0.29250189661979675
train_69,viscosity,2.307451961838524,-26.61,0.0032560424879193306,0.0020418417552718893,0.0006229649588931352,2.008027381147258,0.2935037314891815
train_88,viscosity,2.2853931449353695,399.59,2.231536865234375,0.0,0.05385627970099449,0.0,0.0
train_145,viscosity,2.2776448726654053,3.74,0.0,0.0,2.2776448726654053,0.0,0.0
train_126,viscosity,2.247895007079933,37.1,0.0008042217814363539,0.004151863511651754,0.016854659654200077,1.7266905605793,0.4993937015533447
train_123,viscosity,2.243986943605705,5.77,0.00017743474745657295,0.0052767605520784855,0.0413347149733454,1.7042846381664276,0.4929133951663971
train_147,viscosity,2.188808577717282,10.1,0.0027854328509420156,0.010839820373803377,0.0019669198663905263,1.7070032537449151,0.46621315088123083
train_12,viscosity,2.0573360919952393,-31.67,0.0,0.0,2.0573360919952393,0.0,0.0
train_165,viscosity,2.013304385000083,141.4,0.0,0.0,8.777027687756345e-05,0.0,2.0132166147232056
train_124,viscosity,1.9456735833082348,9.99,0.0006614348385483027,0.01967050787061453,0.05062577594071627,1.2933558821678162,0.5813599824905396
train_21,viscosity,1.9336959623615257,-18.94,0.00011550754425115883,0.0005246546352282166,0.0012413239164743572,0.0,1.931814476265572
train_122,viscosity,1.9169262530631386,12.58,0.0005056755035184324,0.015038358513265848,0.11828754469752312,1.1030379831790924,0.6800566911697388
train_49,viscosity,1.8487360179424286,-19.33,0.0,0.0,0.0,0.0,1.8487360179424286
train_141,viscosity,1.8232851358043263,2.72,0.0001578588708071038,0.0005163690657354891,0.0013300358259584755,1.5313206441351213,0.28996022790670395
train_140,viscosity,1.823284953032271,20.06,0.00015785885625518858,0.0005163690220797434,0.0013300357095431536,1.5313204950653017,0.28996019437909126
train_139,viscosity,1.823284953032271,2.68,0.00015785885625518858,0.0005163690220797434,0.0013300357095431536,1.5313204950653017,0.28996019437909126
train_37,viscosity,1.8156846229121584,3.81,7.023035868769512e-05,0.0,0.00023613641133124474,0.0,1.8153782561421394
