scenario_id,target_name,total_pair_proxy_score,target_true,score__ao_ao,score__ao_mo,score__zddp_detergent,score__zn_dispersant,score__antiwear_ca_mg
train_13,oxidation,0.8875336647033691,8.14,0.0,0.0,0.8875336647033691,0.0,0.0
train_94,oxidation,0.8084640502929688,10.22,0.0,0.12500564754009247,0.6834584027528763,0.0,0.0
train_104,oxidation,0.7990491688251495,11.48,0.0,0.2701468765735626,0.5289022922515869,0.0,0.0
train_92,oxidation,0.6982822436839342,36.07,0.0,0.31562966108322144,0.3826525826007128,0.0,0.0
train_145,oxidation,0.6517255902290344,112.26,0.0,0.0,0.6517255902290344,0.0,0.0
train_97,oxidation,0.5968694041657727,97.44,0.11765055358409882,0.0,0.003933050640625879,0.030040182871744037,0.445245617069304
train_99,oxidation,0.5507497293874621,96.92,0.043798379600048065,0.0,0.05988507531583309,0.1077301474288106,0.3393361270427704
train_27,oxidation,0.5500594433397055,97.77,0.014710374176502228,0.025454395916312933,0.08244627714157104,0.0,0.42744839610531926
train_96,oxidation,0.5437180334120058,78.95,0.11192769557237625,0.0,0.025342646578792483,0.09100175939965993,0.3154459318611771
train_144,oxidation,0.5393018485046923,17.01,0.13646329939365387,0.10629511624574661,0.0633880440145731,0.0026810658164322376,0.2304743230342865
train_150,oxidation,0.5393018485046923,17.0,0.13646329939365387,0.10629511624574661,0.0633880440145731,0.0026810658164322376,0.2304743230342865
train_2,oxidation,0.5260443668812513,112.37,0.2736603915691376,0.0,0.23135928809642792,0.0,0.021024687215685844
train_105,oxidation,0.5176448971033096,10.1,0.0,0.40016400814056396,0.11748088896274567,0.0,0.0
train_149,oxidation,0.5099855065345764,17.35,0.0,0.0,0.5099855065345764,0.0,0.0
train_143,oxidation,0.5099855065345764,14.85,0.0,0.0,0.5099855065345764,0.0,0.0
train_73,oxidation,0.5095927997026592,12.93,0.05048506334424019,0.08876848593354225,0.007274331757798791,0.3273533694446087,0.03571154922246933
train_119,oxidation,0.5038153380155563,12.88,0.0,0.40303003787994385,0.10078530013561249,0.0,0.0
train_108,oxidation,0.5038153380155563,11.28,0.0,0.40303003787994385,0.10078530013561249,0.0,0.0
train_11,oxidation,0.48189064860343933,6.53,0.0,0.0,0.48189064860343933,0.0,0.0
train_87,oxidation,0.4564000591635704,52.1,0.0,0.3493139445781708,0.10708611458539963,0.0,0.0
train_71,oxidation,0.4557429251726717,11.11,0.05673268064856529,0.09975374490022659,0.008174543967470527,0.2509510386735201,0.040130916982889175
train_116,oxidation,0.4534061476588249,15.78,0.0,0.3571668267250061,0.09623932093381882,0.0,0.0
train_148,oxidation,0.4417339366627857,22.21,0.22698460519313812,0.07565025798976421,0.016638565459288657,0.0919648960698396,0.03049561195075512
train_8,oxidation,0.4181830766610801,34.19,0.040661413222551346,0.0,0.06699204025790095,0.0,0.3105296231806278
train_91,oxidation,0.4172915033996105,35.89,0.0,0.3343765437602997,0.08291495963931084,0.0,0.0
train_89,oxidation,0.4172915033996105,20.84,0.0,0.3343765437602997,0.08291495963931084,0.0,0.0
train_72,oxidation,0.40240194858051836,12.53,0.06013699248433113,0.10573957860469818,0.00866506458260119,0.18532129377126694,0.042539019137620926
train_112,oxidation,0.39435383304953575,88.46,0.0,0.043277379125356674,0.017839834094047546,0.2408628761768341,0.09237374365329742
train_147,oxidation,0.38686648150905967,16.13,0.11400733143091202,0.09603658877313137,0.00595287699252367,0.1031894558109343,0.0676802285015583
train_109,oxidation,0.3852319307625294,92.78,0.0,0.046630799770355225,0.019222185015678406,0.23273209854960442,0.08664684742689133
train_1,oxidation,0.37911096028983593,98.04,0.17785543203353882,0.0,0.1776597909629345,0.0,0.023595737293362617
train_120,oxidation,0.36601199419237673,25.27,0.17539172433316708,0.0,0.0114066565874964,0.0363614447414875,0.14285216853022575
train_121,oxidation,0.35973582835868,28.09,0.17920503951609135,0.0,0.011654656613245606,0.030676530906930566,0.1381996013224125
train_68,oxidation,0.35958087048493326,12.61,0.06251237541437149,0.10940787941217422,0.009028573287650943,0.13460253458470106,0.04402950778603554
train_69,oxidation,0.3592273739632219,11.28,0.06250686943531036,0.1093982383608818,0.009027754655107856,0.13426885940134525,0.04402565211057663
train_113,oxidation,0.3579692430794239,103.13,0.0,0.032330576330423355,0.022403419017791748,0.2331102266907692,0.0701250210404396
train_110,oxidation,0.347483329474926,107.79,0.0,0.03465186432003975,0.02401195652782917,0.22340108640491962,0.06541842222213745
train_134,oxidation,0.3467100386333186,16.57,0.06675807666033506,0.03403452690690756,0.01215391224832274,0.04942772362846881,0.18433579918928444
train_137,oxidation,0.3411012450233102,5.61,0.03720080479979515,0.06665420345962048,0.008294353261590004,0.13770623225718737,0.09124565124511719
train_70,oxidation,0.3374187289737165,10.78,0.06294683367013931,0.11068016663193703,0.009069932159036398,0.11019517853856087,0.04452661797404289
train_128,oxidation,0.3282048759283498,15.94,0.15614078287035227,0.0,0.006012673722580075,0.050773894297890365,0.11527752503752708
train_160,oxidation,0.3208683264674619,45.28,0.01195098552852869,0.052032673731446266,0.013794010621495545,0.03941785451024771,0.20367280207574368
train_133,oxidation,0.31787485047243536,20.31,0.06750889867544174,0.05900128185749054,0.012734227580949664,0.09670384833589196,0.08192659402266145
train_152,oxidation,0.3174409983912483,38.8,0.012043858878314495,0.05200445279479027,0.010976243880577385,0.03470207890495658,0.20771436393260956
train_45,oxidation,0.30401391303166747,30.58,0.23354549705982208,0.0,0.006687143351882696,0.0,0.06378127261996269
train_90,oxidation,0.29836766235530376,134.43,0.0,0.12069156765937805,0.1776760946959257,0.0,0.0
train_135,oxidation,0.29313941980944946,17.9,0.07692054053768516,0.041996161453425884,0.009684167278464884,0.04257956659421325,0.1219589839456603
train_129,oxidation,0.2925610379315913,15.81,0.055515822023153305,0.04061057465150952,0.008544479496777058,0.04958055913448334,0.13830960262566805
train_136,oxidation,0.29212157940492034,16.22,0.07632640516385436,0.04165743803605437,0.009607449872419238,0.042408475652337074,0.1221218106802553
train_10,oxidation,0.28541146009229124,85.04,0.2314077466726303,0.0,0.008759403368458152,0.0,0.045244310051202774
train_100,oxidation,0.27490162174217403,105.26,0.130646750330925,0.0,0.018041157629340887,0.03907664050348103,0.08713707327842712
train_138,oxidation,0.2732234983704984,16.45,0.0397055558860302,0.0711423996835947,0.006740431999787688,0.10921036242507398,0.04642474837601185
train_18,oxidation,0.2722387947142124,39.15,0.16062955558300018,0.0,0.11160923913121223,0.0,0.0
train_132,oxidation,0.2705518588772975,17.37,0.006428631022572517,0.02997698914259672,0.01708150637568906,0.05289211531635374,0.16417261702008545
train_95,oxidation,0.2692830431042239,88.19,0.10891636461019516,0.0,0.014322644448839128,0.07248251291457564,0.07356152113061398
train_102,oxidation,0.26654220186173916,86.92,0.0,0.04836569353938103,0.21817650832235813,0.0,0.0
train_6,oxidation,0.265508025418967,32.12,0.05817188322544098,0.0,0.022124141920357943,0.0,0.1852120002731681
train_80,oxidation,0.26300599495880306,113.05,0.13758334517478943,0.0,0.008084751898422837,0.0,0.11733789788559079
train_38,oxidation,0.2566870115697384,73.21,0.01762983575463295,0.0,0.05668286792933941,0.0,0.18237430788576603
train_36,oxidation,0.24971033609472215,103.54,0.024460725486278534,0.0,0.05982769746333361,0.0,0.16542191314511
train_35,oxidation,0.24935759045183659,106.86,0.019822508096694946,0.0,0.06269180681556463,0.0,0.166843275539577
train_19,oxidation,0.24661600589752197,39.27,0.2051229476928711,0.0,0.04149305820465088,0.0,0.0
train_30,oxidation,0.23834993178024888,116.66,0.0197039395570755,0.0,0.060006496496498585,0.0,0.1586394957266748
train_31,oxidation,0.23834993178024888,116.66,0.0197039395570755,0.0,0.060006496496498585,0.0,0.1586394957266748
train_9,oxidation,0.23144698329269886,33.87,0.055787667632102966,0.0,0.00582747021690011,0.0,0.16983184544369578
train_53,oxidation,0.22999858250841498,29.96,0.054168328642845154,0.07375547103583813,0.04153639590367675,0.0,0.060538386926054955
train_130,oxidation,0.22912770695984364,43.24,0.09861382562667131,0.0,0.008726068073883653,0.05400725197978318,0.06778056127950549
train_15,oxidation,0.22796030272729695,60.24,0.1107255220413208,0.0,0.07888831873424351,0.038346461951732635,0.0
train_16,oxidation,0.226469048531726,68.26,0.1065823882818222,0.0,0.0806727905292064,0.0392138697206974,0.0
train_28,oxidation,0.22417972795665264,126.22,0.01641133800148964,0.0,0.04796892590820789,0.0,0.1597994640469551
train_39,oxidation,0.22416730178520083,96.16,0.017484299838542938,0.0,0.02344527840614319,0.0,0.1832377235405147
