scenario_id,target_name,pair_type,component_i,component_j,family_i,family_j,batch_i,batch_j,proxy_score,gate,attention,pair_strength,target_true
train_101,oxidation,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,0.016129912808537483,0.11596667021512985,0.09596040844917297,1.449461817741394,126.73
train_101,oxidation,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_2,Дисперсант,Противоизносная,01025.23,01021.25,0.05966027081012726,0.07766643911600113,0.3861786425113678,1.9891318082809448,126.73
train_101,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_2,Дисперсант,Противоизносная,01030.23,01021.25,0.016165468841791153,0.17466871440410614,0.10257850587368011,0.9022290706634521,126.73
train_102,oxidation,ao_mo,Антиоксидант_3,Соединение_молибдена_1,Антиоксидант,Соединение,01194.25 для SL,COMP-2023-0003-M,0.04836569353938103,0.18098542094230652,0.34345051646232605,0.778089702129364,86.92
train_102,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.023202890530228615,0.7072948217391968,0.04080439731478691,0.803960382938385,86.92
train_102,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_5,Детергент,Противоизносная,03229.24,02975.22,0.19497361779212952,0.4239833950996399,0.6157450675964355,0.7468373775482178,86.92
train_103,oxidation,ao_mo,Антиоксидант_3,Соединение_молибдена_1,Антиоксидант,Соединение,01194.25 для SL,COMP-2023-0003-M,0.20620456337928772,0.35034888982772827,0.32398638129234314,1.8166478872299194,10.6
train_103,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.05122861638665199,0.8372456431388855,0.02921680547297001,2.094242572784424,10.6
train_103,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_5,Детергент,Противоизносная,03229.24,02975.22,0.7309439778327942,0.6086564064025879,0.6467968225479126,1.8567098379135132,10.6
train_104,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.2701468765735626,0.2468089610338211,0.5888871550559998,1.858689785003662,11.48
train_104,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.04670187830924988,0.827763557434082,0.03305690363049507,1.70673406124115,11.48
train_104,oxidation,zddp_detergent,Детергент_23,Противоизносная_присадка_5,Детергент,Противоизносная,01195.25 для SL,02975.22,0.3846248388290405,0.5864227414131165,0.3122462034225464,2.100532293319702,11.48
train_104,oxidation,zddp_detergent,Детергент_3,Противоизносная_присадка_5,Детергент,Противоизносная,48670.24,02975.22,0.09757557511329651,0.6679801940917969,0.06580973416566849,2.2196648120880127,11.48
train_105,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.40016400814056396,0.2404545694589615,0.9278973937034607,1.7935150861740112,10.1
train_105,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.11748088896274567,0.8343832492828369,0.07210265100002289,1.9527668952941895,10.1
train_106,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.13296809792518616,0.12870581448078156,0.9093348979949951,1.1361231803894043,84.25
train_106,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.053762536495923996,0.7016011476516724,0.09066509455442429,0.8451802730560303,84.25
train_107,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.0995943620800972,0.0963970422744751,0.8862155675888062,1.1658204793930054,95.47
train_107,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.06932594627141953,0.6307094097137451,0.11378443986177444,0.9660145044326782,95.47
train_108,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.40303003787994385,0.2404545694589615,0.9345430731773376,1.7935150861740112,11.28
train_108,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.10078530013561249,0.8327099084854126,0.06545689702033997,1.8490474224090576,11.28
train_109,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.046630799770355225,0.12715764343738556,0.3238913118839264,1.13222074508667,92.78
train_109,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.019222185015678406,0.6967623233795166,0.032500047236680984,0.8488561511039734,92.78
train_109,oxidation,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,0.02043057605624199,0.15581440925598145,0.12257000058889389,1.0697660446166992,92.78
train_109,oxidation,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_5,Дисперсант,Противоизносная,01025.23,02975.22,0.08664684742689133,0.29686522483825684,0.28163954615592957,1.0363341569900513,92.78
train_109,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_5,Дисперсант,Противоизносная,01030.23,02975.22,0.21230152249336243,0.7848536968231201,0.23939912021160126,1.1299047470092773,92.78
train_110,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.03465186432003975,0.0965229868888855,0.3091590106487274,1.161218523979187,107.79
train_110,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.02401195652782917,0.632033109664917,0.039148960262537,0.9704372882843018,107.79
train_110,oxidation,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,0.018088610842823982,0.11284810304641724,0.1309652477502823,1.223925232887268,107.79
train_110,oxidation,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_5,Дисперсант,Противоизносная,01025.23,02975.22,0.06541842222213745,0.22745054960250854,0.2754731774330139,1.0440798997879028,107.79
train_110,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_5,Дисперсант,Противоизносная,01030.23,02975.22,0.20531247556209564,0.7442544102668762,0.24525363743305206,1.1248081922531128,107.79
train_111,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.15703155100345612,0.24198149144649506,0.3637937605381012,1.783813714981079,8.58
train_111,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.03936518728733063,0.8310906291007996,0.025645021349191666,1.84697425365448,8.58
train_111,oxidation,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,0.02780880406498909,0.3619692921638489,0.10310003906488419,0.7451637983322144,8.58
train_111,oxidation,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_5,Дисперсант,Противоизносная,01025.23,02975.22,0.36463916301727295,0.567401111125946,0.2851451635360718,2.2537572383880615,8.58
train_111,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_5,Дисперсант,Противоизносная,01030.23,02975.22,0.6522437334060669,0.8579214811325073,0.22231599688529968,3.419728994369507,8.58
train_112,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.043277379125356674,0.12715764343738556,0.3005988895893097,1.13222074508667,88.46
train_112,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.017839834094047546,0.6967623233795166,0.030162828043103218,0.8488561511039734,88.46
train_112,oxidation,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,0.14330610632896423,0.3116278648376465,0.2595273554325104,1.7719247341156006,88.46
train_112,oxidation,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_5,Дисперсант,Противоизносная,01025.23,02975.22,0.09237374365329742,0.3224186599254608,0.28045156598091125,1.0215755701065063,88.46
train_112,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_5,Дисперсант,Противоизносная,01030.23,02975.22,0.09755676984786987,0.7261878252029419,0.12925943732261658,1.0393126010894775,88.46
train_113,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.032330576330423355,0.0965229868888855,0.2884487807750702,1.161218523979187,103.13
train_113,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.022403419017791748,0.632033109664917,0.03652641177177429,0.9704372882843018,103.13
train_113,oxidation,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,0.12017574161291122,0.23593243956565857,0.2618606686592102,1.9451758861541748,103.13
train_113,oxidation,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_5,Дисперсант,Противоизносная,01025.23,02975.22,0.0701250210404396,0.24932131171226501,0.27393561601638794,1.026750922203064,103.13
train_113,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_5,Дисперсант,Противоизносная,01030.23,02975.22,0.11293448507785797,0.6682756543159485,0.13922856748104095,1.213787317276001,103.13
train_114,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.12805171310901642,0.12074247747659683,0.9128718972206116,1.161757469177246,45.59
train_114,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.051665179431438446,0.7016011476516724,0.08712811022996902,0.8451802730560303,45.59
train_115,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.09671145677566528,0.0902678593993187,0.8899420499801636,1.2038795948028564,53.59
train_115,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.06705545634031296,0.6307094097137451,0.11005788296461105,0.9660145044326782,53.59
train_116,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.3571668267250061,0.2276010662317276,0.9374955892562866,1.673892617225647,15.78
train_116,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.09623932093381882,0.8327099084854126,0.06250442564487457,1.8490474224090576,15.78
train_117,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.13296809792518616,0.12870581448078156,0.9093348979949951,1.1361231803894043,91.23
train_117,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.053762536495923996,0.7016011476516724,0.09066509455442429,0.8451802730560303,91.23
train_118,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.0995943620800972,0.0963970422744751,0.8862155675888062,1.1658204793930054,103.98
train_118,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.06932594627141953,0.6307094097137451,0.11378443986177444,0.9660145044326782,103.98
train_119,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.40303003787994385,0.2404545694589615,0.9345430731773376,1.7935150861740112,12.88
train_119,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_5,Детергент,Противоизносная,0432.25,02975.22,0.10078530013561249,0.8327099084854126,0.06545689702033997,1.8490474224090576,12.88
train_120,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_10,Антиоксидант,Антиоксидант,01028.23,4793.19,0.022200992330908775,0.17461812496185303,0.10973431915044785,1.1586189270019531,25.27
train_120,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.0405106246471405,0.36317822337150574,0.09039448201656342,1.2339774370193481,25.27
train_120,oxidation,ao_ao,Антиоксидант_10,Антиоксидант_3,Антиоксидант,Антиоксидант,4793.19,с ЦП 28.02.2024г,0.1126801073551178,0.4589914083480835,0.20058578252792358,1.2238904237747192,25.27
