scenario_id,target_name,pair_type,full_residual_pred,ablated_residual_pred,signed_effect,pair_count
train_10,oxidation,zddp_detergent,34.70094299316406,5.733492851257324,28.96745014190674,2
train_10,oxidation,zn_dispersant,34.70094299316406,34.70094299316406,0.0,0
train_10,oxidation,antiwear_ca_mg,34.70094299316406,36.891746520996094,-2.1908035278320312,1
train_11,oxidation,ao_ao,-8.206172943115234,-8.206172943115234,0.0,0
train_11,oxidation,ao_mo,-8.206172943115234,-8.206172943115234,0.0,0
train_11,oxidation,zddp_detergent,-8.206172943115234,,,1
train_11,oxidation,zn_dispersant,-8.206172943115234,-8.206172943115234,0.0,0
train_11,oxidation,antiwear_ca_mg,-8.206172943115234,-8.206172943115234,0.0,0
train_12,oxidation,ao_ao,75.520751953125,75.520751953125,0.0,0
train_12,oxidation,ao_mo,75.520751953125,75.520751953125,0.0,0
train_12,oxidation,zddp_detergent,75.520751953125,,,1
train_12,oxidation,zn_dispersant,75.520751953125,75.520751953125,0.0,0
train_12,oxidation,antiwear_ca_mg,75.520751953125,75.520751953125,0.0,0
train_13,oxidation,ao_ao,-18.30649185180664,-18.30649185180664,0.0,0
train_13,oxidation,ao_mo,-18.30649185180664,-18.30649185180664,0.0,0
train_13,oxidation,zddp_detergent,-18.30649185180664,,,1
train_13,oxidation,zn_dispersant,-18.30649185180664,-18.30649185180664,0.0,0
train_13,oxidation,antiwear_ca_mg,-18.30649185180664,-18.30649185180664,0.0,0
train_14,oxidation,ao_ao,32.81720733642578,24.203262329101562,8.613945007324219,1
train_14,oxidation,ao_mo,32.81720733642578,32.81720733642578,0.0,0
train_14,oxidation,zddp_detergent,32.81720733642578,35.063995361328125,-2.2467880249023438,3
train_14,oxidation,zn_dispersant,32.81720733642578,37.45995330810547,-4.6427459716796875,2
train_14,oxidation,antiwear_ca_mg,32.81720733642578,32.81720733642578,0.0,0
train_15,oxidation,ao_ao,26.023971557617188,30.086299896240234,-4.062328338623047,1
train_15,oxidation,ao_mo,26.023971557617188,26.023971557617188,0.0,0
train_15,oxidation,zddp_detergent,26.023971557617188,26.347625732421875,-0.3236541748046875,3
train_15,oxidation,zn_dispersant,26.023971557617188,25.181331634521484,0.8426399230957031,2
train_15,oxidation,antiwear_ca_mg,26.023971557617188,26.023971557617188,0.0,0
train_16,oxidation,ao_ao,22.026187896728516,26.073524475097656,-4.047336578369141,1
train_16,oxidation,ao_mo,22.026187896728516,22.026187896728516,0.0,0
train_16,oxidation,zddp_detergent,22.026187896728516,22.441539764404297,-0.41535186767578125,3
train_16,oxidation,zn_dispersant,22.026187896728516,21.160396575927734,0.8657913208007812,2
train_16,oxidation,antiwear_ca_mg,22.026187896728516,22.026187896728516,0.0,0
train_17,oxidation,ao_ao,52.19181442260742,52.19181442260742,0.0,0
train_17,oxidation,ao_mo,52.19181442260742,52.19181442260742,0.0,0
train_17,oxidation,zddp_detergent,52.19181442260742,,,1
train_17,oxidation,zn_dispersant,52.19181442260742,52.19181442260742,0.0,0
train_17,oxidation,antiwear_ca_mg,52.19181442260742,52.19181442260742,0.0,0
train_18,oxidation,ao_ao,3.337169647216797,26.155025482177734,-22.817855834960938,1
train_18,oxidation,ao_mo,3.337169647216797,3.337169647216797,0.0,0
train_18,oxidation,zddp_detergent,3.337169647216797,-1.8903905153274536,5.2275601625442505,2
train_18,oxidation,zn_dispersant,3.337169647216797,3.337169647216797,0.0,0
train_18,oxidation,antiwear_ca_mg,3.337169647216797,3.337169647216797,0.0,0
train_19,oxidation,ao_ao,-0.7772464752197266,2.643444538116455,-3.4206910133361816,1
train_19,oxidation,ao_mo,-0.7772464752197266,-0.7772464752197266,0.0,0
train_19,oxidation,zddp_detergent,-0.7772464752197266,-0.994502067565918,0.2172555923461914,2
train_19,oxidation,zn_dispersant,-0.7772464752197266,-0.7772464752197266,0.0,0
train_19,oxidation,antiwear_ca_mg,-0.7772464752197266,-0.7772464752197266,0.0,0
train_20,oxidation,ao_ao,14.974649429321289,21.041440963745117,-6.066791534423828,1
train_20,oxidation,ao_mo,14.974649429321289,14.974649429321289,0.0,0
train_20,oxidation,zddp_detergent,14.974649429321289,10.292128562927246,4.682520866394043,2
train_20,oxidation,zn_dispersant,14.974649429321289,14.974649429321289,0.0,0
train_20,oxidation,antiwear_ca_mg,14.974649429321289,15.033084869384766,-0.05843544006347656,2
train_21,oxidation,ao_ao,7.603086948394775,7.093238353729248,0.5098485946655273,1
train_21,oxidation,ao_mo,7.603086948394775,12.219051361083984,-4.615964412689209,2
train_21,oxidation,zddp_detergent,7.603086948394775,3.437960386276245,4.16512656211853,2
train_21,oxidation,zn_dispersant,7.603086948394775,7.603086948394775,0.0,0
train_21,oxidation,antiwear_ca_mg,7.603086948394775,7.393312931060791,0.20977401733398438,2
train_22,oxidation,ao_ao,0.2597225308418274,1.006312370300293,-0.7465898394584656,1
train_22,oxidation,ao_mo,0.2597225308418274,0.2597225308418274,0.0,0
train_22,oxidation,zddp_detergent,0.2597225308418274,0.15195709466934204,0.10776543617248535,2
train_22,oxidation,zn_dispersant,0.2597225308418274,0.2597225308418274,0.0,0
train_22,oxidation,antiwear_ca_mg,0.2597225308418274,0.3225528597831726,-0.06283032894134521,4
train_23,oxidation,ao_ao,8.420780181884766,8.104406356811523,0.3163738250732422,1
train_23,oxidation,ao_mo,8.420780181884766,8.420780181884766,0.0,0
train_23,oxidation,zddp_detergent,8.420780181884766,7.7434234619140625,0.6773567199707031,2
train_23,oxidation,zn_dispersant,8.420780181884766,8.420780181884766,0.0,0
train_23,oxidation,antiwear_ca_mg,8.420780181884766,9.366718292236328,-0.9459381103515625,4
train_24,oxidation,ao_ao,1.9079595804214478,2.8044118881225586,-0.8964523077011108,1
train_24,oxidation,ao_mo,1.9079595804214478,1.9079595804214478,0.0,0
train_24,oxidation,zddp_detergent,1.9079595804214478,1.2500431537628174,0.6579164266586304,2
train_24,oxidation,zn_dispersant,1.9079595804214478,1.9079595804214478,0.0,0
train_24,oxidation,antiwear_ca_mg,1.9079595804214478,1.8846981525421143,0.023261427879333496,5
train_25,oxidation,ao_ao,-4.794164657592773,-4.196246147155762,-0.5979185104370117,1
train_25,oxidation,ao_mo,-4.794164657592773,-4.794164657592773,0.0,0
train_25,oxidation,zddp_detergent,-4.794164657592773,-4.744051933288574,-0.05011272430419922,2
train_25,oxidation,zn_dispersant,-4.794164657592773,-4.794164657592773,0.0,0
train_25,oxidation,antiwear_ca_mg,-4.794164657592773,-4.968663215637207,0.1744985580444336,5
train_26,oxidation,ao_ao,-7.485959053039551,-8.554922103881836,1.0689630508422852,1
train_26,oxidation,ao_mo,-7.485959053039551,-5.1081318855285645,-2.3778271675109863,2
train_26,oxidation,zddp_detergent,-7.485959053039551,-7.066067695617676,-0.419891357421875,2
train_26,oxidation,zn_dispersant,-7.485959053039551,-7.485959053039551,0.0,0
train_26,oxidation,antiwear_ca_mg,-7.485959053039551,-7.551122188568115,0.06516313552856445,4
train_27,oxidation,ao_ao,-5.531763076782227,-5.946981430053711,0.4152183532714844,1
train_27,oxidation,ao_mo,-5.531763076782227,-3.392747402191162,-2.1390156745910645,2
train_27,oxidation,zddp_detergent,-5.531763076782227,-7.016304016113281,1.4845409393310547,2
train_27,oxidation,zn_dispersant,-5.531763076782227,-5.531763076782227,0.0,0
train_27,oxidation,antiwear_ca_mg,-5.531763076782227,-4.786348342895508,-0.7454147338867188,5
train_28,oxidation,ao_ao,3.8415470123291016,3.356626033782959,0.4849209785461426,1
train_28,oxidation,ao_mo,3.8415470123291016,3.8415470123291016,0.0,0
train_28,oxidation,zddp_detergent,3.8415470123291016,1.879906415939331,1.9616405963897705,2
train_28,oxidation,zn_dispersant,3.8415470123291016,3.8415470123291016,0.0,0
train_28,oxidation,antiwear_ca_mg,3.8415470123291016,7.076464653015137,-3.234917640686035,4
train_29,oxidation,ao_ao,2.189073324203491,3.102867841720581,-0.9137945175170898,1
train_29,oxidation,ao_mo,2.189073324203491,2.189073324203491,0.0,0
train_29,oxidation,zddp_detergent,2.189073324203491,0.28690022230148315,1.902173101902008,2
train_29,oxidation,zn_dispersant,2.189073324203491,2.189073324203491,0.0,0
train_29,oxidation,antiwear_ca_mg,2.189073324203491,3.7204642295837402,-1.531390905380249,4
train_30,oxidation,ao_ao,2.4339303970336914,3.337414264678955,-0.9034838676452637,1
train_30,oxidation,ao_mo,2.4339303970336914,2.4339303970336914,0.0,0
train_30,oxidation,zddp_detergent,2.4339303970336914,0.1853909194469452,2.248539477586746,2
train_30,oxidation,zn_dispersant,2.4339303970336914,2.4339303970336914,0.0,0
train_30,oxidation,antiwear_ca_mg,2.4339303970336914,3.8796255588531494,-1.445695161819458,4
train_31,oxidation,ao_ao,2.4339303970336914,3.337414264678955,-0.9034838676452637,1
train_31,oxidation,ao_mo,2.4339303970336914,2.4339303970336914,0.0,0
train_31,oxidation,zddp_detergent,2.4339303970336914,0.1853909194469452,2.248539477586746,2
train_31,oxidation,zn_dispersant,2.4339303970336914,2.4339303970336914,0.0,0
train_31,oxidation,antiwear_ca_mg,2.4339303970336914,3.8796255588531494,-1.445695161819458,4
train_32,oxidation,ao_ao,1.1421886682510376,2.008957624435425,-0.8667689561843872,1
train_32,oxidation,ao_mo,1.1421886682510376,1.1421886682510376,0.0,0
train_32,oxidation,zddp_detergent,1.1421886682510376,0.8325740098953247,0.3096146583557129,2
train_32,oxidation,zn_dispersant,1.1421886682510376,1.1421886682510376,0.0,0
train_32,oxidation,antiwear_ca_mg,1.1421886682510376,1.1146607398986816,0.027527928352355957,4
train_33,oxidation,ao_ao,1.1421886682510376,2.008957624435425,-0.8667689561843872,1
train_33,oxidation,ao_mo,1.1421886682510376,1.1421886682510376,0.0,0
train_33,oxidation,zddp_detergent,1.1421886682510376,0.8325740098953247,0.3096146583557129,2
train_33,oxidation,zn_dispersant,1.1421886682510376,1.1421886682510376,0.0,0
train_33,oxidation,antiwear_ca_mg,1.1421886682510376,1.1146607398986816,0.027527928352355957,4
train_34,oxidation,ao_ao,1.1421886682510376,2.008957624435425,-0.8667689561843872,1
train_34,oxidation,ao_mo,1.1421886682510376,1.1421886682510376,0.0,0
train_34,oxidation,zddp_detergent,1.1421886682510376,0.8325740098953247,0.3096146583557129,2
train_34,oxidation,zn_dispersant,1.1421886682510376,1.1421886682510376,0.0,0
train_34,oxidation,antiwear_ca_mg,1.1421886682510376,1.1146607398986816,0.027527928352355957,4
train_35,oxidation,ao_ao,1.3053547143936157,2.1661767959594727,-0.8608220815658569,1
train_35,oxidation,ao_mo,1.3053547143936157,1.3053547143936157,0.0,0
train_35,oxidation,zddp_detergent,1.3053547143936157,0.5393926501274109,0.7659620642662048,2
train_35,oxidation,zn_dispersant,1.3053547143936157,1.3053547143936157,0.0,0
train_35,oxidation,antiwear_ca_mg,1.3053547143936157,2.2887628078460693,-0.9834080934524536,4
train_36,oxidation,ao_ao,-1.120487928390503,0.582027792930603,-1.702515721321106,1
train_36,oxidation,ao_mo,-1.120487928390503,-1.120487928390503,0.0,0
train_36,oxidation,zddp_detergent,-1.120487928390503,-3.073810338973999,1.953322410583496,2
train_36,oxidation,zn_dispersant,-1.120487928390503,-1.120487928390503,0.0,0
train_36,oxidation,antiwear_ca_mg,-1.120487928390503,-0.44542965292930603,-0.6750582754611969,4
train_37,oxidation,ao_ao,4.1727519035339355,5.1655192375183105,-0.992767333984375,1
train_37,oxidation,ao_mo,4.1727519035339355,4.1727519035339355,0.0,0
train_37,oxidation,zddp_detergent,4.1727519035339355,2.048797845840454,2.1239540576934814,4
train_37,oxidation,zn_dispersant,4.1727519035339355,4.1727519035339355,0.0,0
train_37,oxidation,antiwear_ca_mg,4.1727519035339355,4.366067409515381,-0.1933155059814453,8
train_38,oxidation,ao_ao,-3.674793004989624,-2.9736204147338867,-0.7011725902557373,1
train_38,oxidation,ao_mo,-3.674793004989624,-3.674793004989624,0.0,0
train_38,oxidation,zddp_detergent,-3.674793004989624,-4.118419647216797,0.44362664222717285,2
train_38,oxidation,zn_dispersant,-3.674793004989624,-3.674793004989624,0.0,0
train_38,oxidation,antiwear_ca_mg,-3.674793004989624,-2.7186174392700195,-0.9561755657196045,4
train_39,oxidation,ao_ao,-3.0242867469787598,-2.0632755756378174,-0.9610111713409424,1
train_39,oxidation,ao_mo,-3.0242867469787598,-3.0242867469787598,0.0,0
train_39,oxidation,zddp_detergent,-3.0242867469787598,-4.904026508331299,1.879739761352539,2
train_39,oxidation,zn_dispersant,-3.0242867469787598,-3.0242867469787598,0.0,0
train_39,oxidation,antiwear_ca_mg,-3.0242867469787598,-1.540226936340332,-1.4840598106384277,4
train_40,oxidation,ao_ao,7.385663032531738,8.678656578063965,-1.2929935455322266,1
train_40,oxidation,ao_mo,7.385663032531738,7.385663032531738,0.0,0
train_40,oxidation,zddp_detergent,7.385663032531738,2.7051007747650146,4.680562257766724,2
train_40,oxidation,zn_dispersant,7.385663032531738,7.385663032531738,0.0,0
train_40,oxidation,antiwear_ca_mg,7.385663032531738,8.956745147705078,-1.5710821151733398,4
train_41,oxidation,ao_ao,3.61319637298584,3.2866034507751465,0.32659292221069336,1
train_41,oxidation,ao_mo,3.61319637298584,3.61319637298584,0.0,0
train_41,oxidation,zddp_detergent,3.61319637298584,3.448786497116089,0.16440987586975098,2
train_41,oxidation,zn_dispersant,3.61319637298584,3.61319637298584,0.0,0
train_41,oxidation,antiwear_ca_mg,3.61319637298584,4.258059501647949,-0.6448631286621094,4
train_42,oxidation,ao_ao,8.940641403198242,8.620687484741211,0.31995391845703125,1
train_42,oxidation,ao_mo,8.940641403198242,8.940641403198242,0.0,0
train_42,oxidation,zddp_detergent,8.940641403198242,7.484596252441406,1.456045150756836,2
train_42,oxidation,zn_dispersant,8.940641403198242,8.940641403198242,0.0,0
train_42,oxidation,antiwear_ca_mg,8.940641403198242,9.83763599395752,-0.8969945907592773,4
train_43,oxidation,ao_ao,4.340109348297119,3.9677536487579346,0.37235569953918457,1
train_43,oxidation,ao_mo,4.340109348297119,4.340109348297119,0.0,0
train_43,oxidation,zddp_detergent,4.340109348297119,4.153247833251953,0.18686151504516602,2
train_43,oxidation,zn_dispersant,4.340109348297119,4.340109348297119,0.0,0
train_43,oxidation,antiwear_ca_mg,4.340109348297119,4.976813793182373,-0.6367044448852539,4
train_44,oxidation,ao_ao,-5.049386501312256,-3.5247559547424316,-1.5246305465698242,1
train_44,oxidation,ao_mo,-5.049386501312256,-5.049386501312256,0.0,0
train_44,oxidation,zddp_detergent,-5.049386501312256,-7.363304138183594,2.313917636871338,2
train_44,oxidation,zn_dispersant,-5.049386501312256,-5.049386501312256,0.0,0
train_44,oxidation,antiwear_ca_mg,-5.049386501312256,-4.137917518615723,-0.9114689826965332,5
train_45,oxidation,ao_ao,0.6382907629013062,-2.2008166313171387,2.839107394218445,1
train_45,oxidation,ao_mo,0.6382907629013062,0.6382907629013062,0.0,0
train_45,oxidation,zddp_detergent,0.6382907629013062,1.3311725854873657,-0.6928818225860596,2
train_45,oxidation,zn_dispersant,0.6382907629013062,0.6382907629013062,0.0,0
train_45,oxidation,antiwear_ca_mg,0.6382907629013062,2.6663928031921387,-2.0281020402908325,5
train_46,oxidation,ao_ao,-2.3420093059539795,-0.668594479560852,-1.6734148263931274,1
train_46,oxidation,ao_mo,-2.3420093059539795,-2.3420093059539795,0.0,0
train_46,oxidation,zddp_detergent,-2.3420093059539795,-5.480730056762695,3.138720750808716,2
train_46,oxidation,zn_dispersant,-2.3420093059539795,-2.3420093059539795,0.0,0
train_46,oxidation,antiwear_ca_mg,-2.3420093059539795,-1.0492477416992188,-1.2927615642547607,5
train_47,oxidation,ao_ao,2.3006632328033447,2.3006632328033447,0.0,0
train_47,oxidation,ao_mo,2.3006632328033447,2.3006632328033447,0.0,0
train_47,oxidation,zddp_detergent,2.3006632328033447,2.3006632328033447,0.0,0
train_47,oxidation,zn_dispersant,2.3006632328033447,2.3006632328033447,0.0,0
train_47,oxidation,antiwear_ca_mg,2.3006632328033447,,,4
train_48,oxidation,ao_ao,0.3526543080806732,0.3526543080806732,0.0,0
train_48,oxidation,ao_mo,0.3526543080806732,0.3526543080806732,0.0,0
train_48,oxidation,zddp_detergent,0.3526543080806732,0.3526543080806732,0.0,0
train_48,oxidation,zn_dispersant,0.3526543080806732,0.3526543080806732,0.0,0
train_48,oxidation,antiwear_ca_mg,0.3526543080806732,,,4
train_49,oxidation,ao_ao,-3.814619541168213,-3.814619541168213,0.0,0
train_49,oxidation,ao_mo,-3.814619541168213,-3.814619541168213,0.0,0
train_49,oxidation,zddp_detergent,-3.814619541168213,-3.814619541168213,0.0,0
train_49,oxidation,zn_dispersant,-3.814619541168213,-3.814619541168213,0.0,0
train_49,oxidation,antiwear_ca_mg,-3.814619541168213,,,4
train_50,oxidation,ao_ao,22.971309661865234,32.63051986694336,-9.659210205078125,1
train_50,oxidation,ao_mo,22.971309661865234,22.971309661865234,0.0,0
train_50,oxidation,zddp_detergent,22.971309661865234,19.76531982421875,3.2059898376464844,2
train_50,oxidation,zn_dispersant,22.971309661865234,22.971309661865234,0.0,0
train_50,oxidation,antiwear_ca_mg,22.971309661865234,22.971309661865234,0.0,0
train_51,oxidation,ao_ao,29.504592895507812,33.41590118408203,-3.9113082885742188,1
train_51,oxidation,ao_mo,29.504592895507812,29.504592895507812,0.0,0
train_51,oxidation,zddp_detergent,29.504592895507812,27.838638305664062,1.66595458984375,2
train_51,oxidation,zn_dispersant,29.504592895507812,29.504592895507812,0.0,0
train_51,oxidation,antiwear_ca_mg,29.504592895507812,29.504592895507812,0.0,0
train_52,oxidation,ao_ao,3.685934066772461,2.961850166320801,0.7240839004516602,1
train_52,oxidation,ao_mo,3.685934066772461,7.177645683288574,-3.4917116165161133,2
train_52,oxidation,zddp_detergent,3.685934066772461,3.480848789215088,0.20508527755737305,2
train_52,oxidation,zn_dispersant,3.685934066772461,3.685934066772461,0.0,0
train_52,oxidation,antiwear_ca_mg,3.685934066772461,3.439302682876587,0.24663138389587402,2
train_53,oxidation,ao_ao,5.999608516693115,5.0941057205200195,0.9055027961730957,1
train_53,oxidation,ao_mo,5.999608516693115,9.537574768066406,-3.537966251373291,2
train_53,oxidation,zddp_detergent,5.999608516693115,5.828718662261963,0.17088985443115234,2
train_53,oxidation,zn_dispersant,5.999608516693115,5.999608516693115,0.0,0
train_53,oxidation,antiwear_ca_mg,5.999608516693115,5.803164482116699,0.19644403457641602,2
train_54,oxidation,ao_ao,4.541863918304443,3.807785987854004,0.7340779304504395,1
train_54,oxidation,ao_mo,4.541863918304443,8.061805725097656,-3.519941806793213,2
train_54,oxidation,zddp_detergent,4.541863918304443,4.341569900512695,0.20029401779174805,2
train_54,oxidation,zn_dispersant,4.541863918304443,4.541863918304443,0.0,0
train_54,oxidation,antiwear_ca_mg,4.541863918304443,4.316838264465332,0.22502565383911133,2
train_55,oxidation,ao_ao,3.034907817840576,2.3197672367095947,0.7151405811309814,1
train_55,oxidation,ao_mo,3.034907817840576,6.066582679748535,-3.031674861907959,2
train_55,oxidation,zddp_detergent,3.034907817840576,2.910849094390869,0.12405872344970703,2
train_55,oxidation,zn_dispersant,3.034907817840576,3.034907817840576,0.0,0
train_55,oxidation,antiwear_ca_mg,3.034907817840576,2.854300022125244,0.18060779571533203,2
train_56,oxidation,ao_ao,2.75693416595459,2.1289150714874268,0.6280190944671631,1
train_56,oxidation,ao_mo,2.75693416595459,6.24958610534668,-3.49265193939209,2
train_56,oxidation,zddp_detergent,2.75693416595459,-1.9957298040390015,4.752663969993591,2
train_56,oxidation,zn_dispersant,2.75693416595459,2.75693416595459,0.0,0
train_56,oxidation,antiwear_ca_mg,2.75693416595459,2.679842948913574,0.07709121704101562,2
train_57,oxidation,ao_ao,1.606726050376892,1.1297566890716553,0.4769693613052368,1
train_57,oxidation,ao_mo,1.606726050376892,4.23568058013916,-2.628954529762268,2
train_57,oxidation,zddp_detergent,1.606726050376892,-3.289952278137207,4.896678328514099,2
train_57,oxidation,zn_dispersant,1.606726050376892,1.606726050376892,0.0,0
train_57,oxidation,antiwear_ca_mg,1.606726050376892,1.5590169429779053,0.047709107398986816,2
train_58,oxidation,ao_ao,1.5492315292358398,0.6949561834335327,0.8542753458023071,1
train_58,oxidation,ao_mo,1.5492315292358398,5.723907470703125,-4.174675941467285,2
train_58,oxidation,zddp_detergent,1.5492315292358398,-3.204869031906128,4.754100561141968,2
train_58,oxidation,zn_dispersant,1.5492315292358398,1.5492315292358398,0.0,0
train_58,oxidation,antiwear_ca_mg,1.5492315292358398,1.445515751838684,0.10371577739715576,2
train_59,oxidation,ao_ao,3.355928421020508,2.90006160736084,0.45586681365966797,1
train_59,oxidation,ao_mo,3.355928421020508,6.379111289978027,-3.0231828689575195,2
train_59,oxidation,zddp_detergent,3.355928421020508,-1.561474323272705,4.917402744293213,2
train_59,oxidation,zn_dispersant,3.355928421020508,3.355928421020508,0.0,0
train_59,oxidation,antiwear_ca_mg,3.355928421020508,3.327018976211548,0.02890944480895996,2
train_60,oxidation,ao_ao,3.2762529850006104,2.8041024208068848,0.4721505641937256,1
train_60,oxidation,ao_mo,3.2762529850006104,6.245341777801514,-2.9690887928009033,2
train_60,oxidation,zddp_detergent,3.2762529850006104,-1.8902130126953125,5.166465997695923,2
train_60,oxidation,zn_dispersant,3.2762529850006104,3.2762529850006104,0.0,0
train_60,oxidation,antiwear_ca_mg,3.2762529850006104,3.2739269733428955,0.0023260116577148438,2
train_61,oxidation,ao_ao,5.22498083114624,5.461132049560547,-0.23615121841430664,1
train_61,oxidation,ao_mo,5.22498083114624,8.815338134765625,-3.5903573036193848,2
train_61,oxidation,zddp_detergent,5.22498083114624,-0.2146310955286026,5.439611926674843,2
train_61,oxidation,zn_dispersant,5.22498083114624,5.22498083114624,0.0,0
train_61,oxidation,antiwear_ca_mg,5.22498083114624,4.985134124755859,0.23984670639038086,2
train_62,oxidation,ao_ao,1.4120495319366455,0.5519607663154602,0.8600887656211853,1
train_62,oxidation,ao_mo,1.4120495319366455,5.4654130935668945,-4.053363561630249,2
train_62,oxidation,zddp_detergent,1.4120495319366455,-3.827353000640869,5.239402532577515,2
train_62,oxidation,zn_dispersant,1.4120495319366455,1.4120495319366455,0.0,0
train_62,oxidation,antiwear_ca_mg,1.4120495319366455,1.350522756576538,0.06152677536010742,2
train_63,oxidation,ao_ao,0.160196453332901,-0.6639091968536377,0.8241056501865387,1
train_63,oxidation,ao_mo,0.160196453332901,3.963477373123169,-3.803280919790268,2
train_63,oxidation,zddp_detergent,0.160196453332901,-4.237343788146973,4.397540241479874,2
train_63,oxidation,zn_dispersant,0.160196453332901,0.160196453332901,0.0,0
train_63,oxidation,antiwear_ca_mg,0.160196453332901,0.01677740551531315,0.14341904781758785,2
train_64,oxidation,ao_ao,6.232961654663086,10.816097259521484,-4.583135604858398,3
train_64,oxidation,ao_mo,6.232961654663086,6.232961654663086,0.0,0
train_64,oxidation,zddp_detergent,6.232961654663086,2.2157766819000244,4.0171849727630615,2
train_64,oxidation,zn_dispersant,6.232961654663086,6.232961654663086,0.0,0
train_64,oxidation,antiwear_ca_mg,6.232961654663086,6.439043998718262,-0.20608234405517578,4
train_65,oxidation,ao_ao,-0.8932585716247559,-1.6007699966430664,0.7075114250183105,1
train_65,oxidation,ao_mo,-0.8932585716247559,2.7265567779541016,-3.6198153495788574,2
train_65,oxidation,zddp_detergent,-0.8932585716247559,-4.975253582000732,4.081995010375977,2
train_65,oxidation,zn_dispersant,-0.8932585716247559,-0.8932585716247559,0.0,0
