scenario_id,target_name,pair_type,full_residual_pred,ablated_residual_pred,signed_effect,pair_count
train_22,viscosity,zn_dispersant,-2.0733160972595215,-2.0733160972595215,0.0,0
train_22,viscosity,antiwear_ca_mg,-2.0733160972595215,-4.322279453277588,2.2489633560180664,4
train_23,viscosity,ao_ao,-2.1434028148651123,-2.023773670196533,-0.1196291446685791,1
train_23,viscosity,ao_mo,-2.1434028148651123,-2.1434028148651123,0.0,0
train_23,viscosity,zddp_detergent,-2.1434028148651123,-1.8835734128952026,-0.25982940196990967,2
train_23,viscosity,zn_dispersant,-2.1434028148651123,-2.1434028148651123,0.0,0
train_23,viscosity,antiwear_ca_mg,-2.1434028148651123,-0.7627082467079163,-1.380694568157196,4
train_24,viscosity,ao_ao,-3.3746297359466553,-3.2972681522369385,-0.0773615837097168,1
train_24,viscosity,ao_mo,-3.3746297359466553,-3.3746297359466553,0.0,0
train_24,viscosity,zddp_detergent,-3.3746297359466553,-3.023252248764038,-0.3513774871826172,2
train_24,viscosity,zn_dispersant,-3.3746297359466553,-3.3746297359466553,0.0,0
train_24,viscosity,antiwear_ca_mg,-3.3746297359466553,-2.424503803253174,-0.9501259326934814,5
train_25,viscosity,ao_ao,-3.9314217567443848,-3.876322031021118,-0.0550997257232666,1
train_25,viscosity,ao_mo,-3.9314217567443848,-3.9314217567443848,0.0,0
train_25,viscosity,zddp_detergent,-3.9314217567443848,-3.6900975704193115,-0.24132418632507324,2
train_25,viscosity,zn_dispersant,-3.9314217567443848,-3.9314217567443848,0.0,0
train_25,viscosity,antiwear_ca_mg,-3.9314217567443848,-3.7997052669525146,-0.13171648979187012,5
train_26,viscosity,ao_ao,9.044597625732422,9.190922737121582,-0.14632511138916016,1
train_26,viscosity,ao_mo,9.044597625732422,10.36093521118164,-1.3163375854492188,2
train_26,viscosity,zddp_detergent,9.044597625732422,9.043242454528809,0.0013551712036132812,2
train_26,viscosity,zn_dispersant,9.044597625732422,9.044597625732422,0.0,0
train_26,viscosity,antiwear_ca_mg,9.044597625732422,5.3894195556640625,3.6551780700683594,4
train_27,viscosity,ao_ao,-2.378430128097534,-2.2816150188446045,-0.09681510925292969,1
train_27,viscosity,ao_mo,-2.378430128097534,-2.5311973094940186,0.15276718139648438,2
train_27,viscosity,zddp_detergent,-2.378430128097534,-1.1832820177078247,-1.1951481103897095,2
train_27,viscosity,zn_dispersant,-2.378430128097534,-2.378430128097534,0.0,0
train_27,viscosity,antiwear_ca_mg,-2.378430128097534,-5.396935939788818,3.018505811691284,5
train_28,viscosity,ao_ao,2.670867443084717,3.3108978271484375,-0.6400303840637207,1
train_28,viscosity,ao_mo,2.670867443084717,2.670867443084717,0.0,0
train_28,viscosity,zddp_detergent,2.670867443084717,2.81437611579895,-0.1435086727142334,2
train_28,viscosity,zn_dispersant,2.670867443084717,2.670867443084717,0.0,0
train_28,viscosity,antiwear_ca_mg,2.670867443084717,-1.8551446199417114,4.526012063026428,4
train_29,viscosity,ao_ao,3.24243426322937,3.564095973968506,-0.32166171073913574,1
train_29,viscosity,ao_mo,3.24243426322937,3.24243426322937,0.0,0
train_29,viscosity,zddp_detergent,3.24243426322937,3.502537727355957,-0.2601034641265869,2
train_29,viscosity,zn_dispersant,3.24243426322937,3.24243426322937,0.0,0
train_29,viscosity,antiwear_ca_mg,3.24243426322937,2.0012853145599365,1.2411489486694336,4
train_30,viscosity,ao_ao,-1.2806072235107422,-1.0968685150146484,-0.18373870849609375,1
train_30,viscosity,ao_mo,-1.2806072235107422,-1.2806072235107422,0.0,0
train_30,viscosity,zddp_detergent,-1.2806072235107422,-0.9820466637611389,-0.29856055974960327,2
train_30,viscosity,zn_dispersant,-1.2806072235107422,-1.2806072235107422,0.0,0
train_30,viscosity,antiwear_ca_mg,-1.2806072235107422,-2.551180839538574,1.270573616027832,4
train_31,viscosity,ao_ao,-1.2806072235107422,-1.0968685150146484,-0.18373870849609375,1
train_31,viscosity,ao_mo,-1.2806072235107422,-1.2806072235107422,0.0,0
train_31,viscosity,zddp_detergent,-1.2806072235107422,-0.9820466637611389,-0.29856055974960327,2
train_31,viscosity,zn_dispersant,-1.2806072235107422,-1.2806072235107422,0.0,0
train_31,viscosity,antiwear_ca_mg,-1.2806072235107422,-2.551180839538574,1.270573616027832,4
train_32,viscosity,ao_ao,-2.7176294326782227,-2.6193289756774902,-0.09830045700073242,1
train_32,viscosity,ao_mo,-2.7176294326782227,-2.7176294326782227,0.0,0
train_32,viscosity,zddp_detergent,-2.7176294326782227,-2.3603010177612305,-0.3573284149169922,2
train_32,viscosity,zn_dispersant,-2.7176294326782227,-2.7176294326782227,0.0,0
train_32,viscosity,antiwear_ca_mg,-2.7176294326782227,-3.395582675933838,0.6779532432556152,4
train_33,viscosity,ao_ao,-2.7176294326782227,-2.6193289756774902,-0.09830045700073242,1
train_33,viscosity,ao_mo,-2.7176294326782227,-2.7176294326782227,0.0,0
train_33,viscosity,zddp_detergent,-2.7176294326782227,-2.3603010177612305,-0.3573284149169922,2
train_33,viscosity,zn_dispersant,-2.7176294326782227,-2.7176294326782227,0.0,0
train_33,viscosity,antiwear_ca_mg,-2.7176294326782227,-3.395582675933838,0.6779532432556152,4
train_34,viscosity,ao_ao,-2.7176294326782227,-2.6193289756774902,-0.09830045700073242,1
train_34,viscosity,ao_mo,-2.7176294326782227,-2.7176294326782227,0.0,0
train_34,viscosity,zddp_detergent,-2.7176294326782227,-2.3603010177612305,-0.3573284149169922,2
train_34,viscosity,zn_dispersant,-2.7176294326782227,-2.7176294326782227,0.0,0
train_34,viscosity,antiwear_ca_mg,-2.7176294326782227,-3.395582675933838,0.6779532432556152,4
train_35,viscosity,ao_ao,-2.391997814178467,-2.2698814868927,-0.1221163272857666,1
train_35,viscosity,ao_mo,-2.391997814178467,-2.391997814178467,0.0,0
train_35,viscosity,zddp_detergent,-2.391997814178467,-2.274754047393799,-0.11724376678466797,2
train_35,viscosity,zn_dispersant,-2.391997814178467,-2.391997814178467,0.0,0
train_35,viscosity,antiwear_ca_mg,-2.391997814178467,-3.356210947036743,0.9642131328582764,4
train_36,viscosity,ao_ao,-0.7666158080101013,-0.5712425112724304,-0.1953732967376709,1
train_36,viscosity,ao_mo,-0.7666158080101013,-0.7666158080101013,0.0,0
train_36,viscosity,zddp_detergent,-0.7666158080101013,-0.3345000445842743,-0.432115763425827,2
train_36,viscosity,zn_dispersant,-0.7666158080101013,-0.7666158080101013,0.0,0
train_36,viscosity,antiwear_ca_mg,-0.7666158080101013,-2.767409086227417,2.0007932782173157,4
train_37,viscosity,ao_ao,-4.489536285400391,-4.459936618804932,-0.029599666595458984,1
train_37,viscosity,ao_mo,-4.489536285400391,-4.489536285400391,0.0,0
train_37,viscosity,zddp_detergent,-4.489536285400391,-4.386438369750977,-0.10309791564941406,4
train_37,viscosity,zn_dispersant,-4.489536285400391,-4.489536285400391,0.0,0
train_37,viscosity,antiwear_ca_mg,-4.489536285400391,-4.89891242980957,0.4093761444091797,8
train_38,viscosity,ao_ao,-3.061478853225708,-2.922987461090088,-0.13849139213562012,1
train_38,viscosity,ao_mo,-3.061478853225708,-3.061478853225708,0.0,0
train_38,viscosity,zddp_detergent,-3.061478853225708,-2.9939327239990234,-0.06754612922668457,2
train_38,viscosity,zn_dispersant,-3.061478853225708,-3.061478853225708,0.0,0
train_38,viscosity,antiwear_ca_mg,-3.061478853225708,-3.7429888248443604,0.6815099716186523,4
train_39,viscosity,ao_ao,-1.686028242111206,-1.4952824115753174,-0.19074583053588867,1
train_39,viscosity,ao_mo,-1.686028242111206,-1.686028242111206,0.0,0
train_39,viscosity,zddp_detergent,-1.686028242111206,-1.2497831583023071,-0.4362450838088989,2
train_39,viscosity,zn_dispersant,-1.686028242111206,-1.686028242111206,0.0,0
train_39,viscosity,antiwear_ca_mg,-1.686028242111206,-2.430903196334839,0.7448749542236328,4
train_40,viscosity,ao_ao,-5.309413433074951,-5.4069085121154785,0.09749507904052734,1
train_40,viscosity,ao_mo,-5.309413433074951,-5.309413433074951,0.0,0
train_40,viscosity,zddp_detergent,-5.309413433074951,-5.182516574859619,-0.12689685821533203,2
train_40,viscosity,zn_dispersant,-5.309413433074951,-5.309413433074951,0.0,0
train_40,viscosity,antiwear_ca_mg,-5.309413433074951,-5.569326400756836,0.25991296768188477,4
train_41,viscosity,ao_ao,-5.434235572814941,-5.480555057525635,0.04631948471069336,1
train_41,viscosity,ao_mo,-5.434235572814941,-5.434235572814941,0.0,0
train_41,viscosity,zddp_detergent,-5.434235572814941,-4.162705898284912,-1.2715296745300293,2
train_41,viscosity,zn_dispersant,-5.434235572814941,-5.434235572814941,0.0,0
train_41,viscosity,antiwear_ca_mg,-5.434235572814941,-5.648529529571533,0.2142939567565918,4
train_42,viscosity,ao_ao,-0.6270439028739929,-0.5082508325576782,-0.1187930703163147,1
train_42,viscosity,ao_mo,-0.6270439028739929,-0.6270439028739929,0.0,0
train_42,viscosity,zddp_detergent,-0.6270439028739929,-0.24341365694999695,-0.38363024592399597,2
train_42,viscosity,zn_dispersant,-0.6270439028739929,-0.6270439028739929,0.0,0
train_42,viscosity,antiwear_ca_mg,-0.6270439028739929,-0.8101296424865723,0.18308573961257935,4
train_43,viscosity,ao_ao,0.5011016726493835,0.5829615592956543,-0.08185988664627075,1
train_43,viscosity,ao_mo,0.5011016726493835,0.5011016726493835,0.0,0
train_43,viscosity,zddp_detergent,0.5011016726493835,1.2705464363098145,-0.7694447636604309,2
train_43,viscosity,zn_dispersant,0.5011016726493835,0.5011016726493835,0.0,0
train_43,viscosity,antiwear_ca_mg,0.5011016726493835,0.805382251739502,-0.3042805790901184,4
train_44,viscosity,ao_ao,-7.881648063659668,-8.05291748046875,0.17126941680908203,1
train_44,viscosity,ao_mo,-7.881648063659668,-7.881648063659668,0.0,0
train_44,viscosity,zddp_detergent,-7.881648063659668,-7.886638641357422,0.004990577697753906,2
train_44,viscosity,zn_dispersant,-7.881648063659668,-7.881648063659668,0.0,0
train_44,viscosity,antiwear_ca_mg,-7.881648063659668,-8.33233642578125,0.45068836212158203,5
train_45,viscosity,ao_ao,-9.889151573181152,-9.957151412963867,0.06799983978271484,1
train_45,viscosity,ao_mo,-9.889151573181152,-9.889151573181152,0.0,0
train_45,viscosity,zddp_detergent,-9.889151573181152,-9.791543006896973,-0.09760856628417969,2
train_45,viscosity,zn_dispersant,-9.889151573181152,-9.889151573181152,0.0,0
train_45,viscosity,antiwear_ca_mg,-9.889151573181152,-10.004311561584473,0.11515998840332031,5
train_46,viscosity,ao_ao,-7.4218430519104,-7.451335906982422,0.029492855072021484,1
train_46,viscosity,ao_mo,-7.4218430519104,-7.4218430519104,0.0,0
train_46,viscosity,zddp_detergent,-7.4218430519104,-7.437558650970459,0.015715599060058594,2
train_46,viscosity,zn_dispersant,-7.4218430519104,-7.4218430519104,0.0,0
train_46,viscosity,antiwear_ca_mg,-7.4218430519104,-7.8499555587768555,0.4281125068664551,5
train_47,viscosity,ao_ao,-4.239022731781006,-4.239022731781006,0.0,0
train_47,viscosity,ao_mo,-4.239022731781006,-4.239022731781006,0.0,0
train_47,viscosity,zddp_detergent,-4.239022731781006,-4.239022731781006,0.0,0
train_47,viscosity,zn_dispersant,-4.239022731781006,-4.239022731781006,0.0,0
train_47,viscosity,antiwear_ca_mg,-4.239022731781006,,,4
train_48,viscosity,ao_ao,-4.129078388214111,-4.129078388214111,0.0,0
train_48,viscosity,ao_mo,-4.129078388214111,-4.129078388214111,0.0,0
train_48,viscosity,zddp_detergent,-4.129078388214111,-4.129078388214111,0.0,0
train_48,viscosity,zn_dispersant,-4.129078388214111,-4.129078388214111,0.0,0
train_48,viscosity,antiwear_ca_mg,-4.129078388214111,,,4
train_49,viscosity,ao_ao,-4.257321357727051,-4.257321357727051,0.0,0
train_49,viscosity,ao_mo,-4.257321357727051,-4.257321357727051,0.0,0
train_49,viscosity,zddp_detergent,-4.257321357727051,-4.257321357727051,0.0,0
train_49,viscosity,zn_dispersant,-4.257321357727051,-4.257321357727051,0.0,0
train_49,viscosity,antiwear_ca_mg,-4.257321357727051,,,4
train_50,viscosity,ao_ao,-9.966109275817871,-10.65881061553955,0.6927013397216797,1
train_50,viscosity,ao_mo,-9.966109275817871,-9.966109275817871,0.0,0
train_50,viscosity,zddp_detergent,-9.966109275817871,-6.5085649490356445,-3.4575443267822266,2
train_50,viscosity,zn_dispersant,-9.966109275817871,-9.966109275817871,0.0,0
train_50,viscosity,antiwear_ca_mg,-9.966109275817871,-9.966109275817871,0.0,0
train_51,viscosity,ao_ao,-6.9732279777526855,-8.375428199768066,1.4022002220153809,1
train_51,viscosity,ao_mo,-6.9732279777526855,-6.9732279777526855,0.0,0
train_51,viscosity,zddp_detergent,-6.9732279777526855,-2.5711679458618164,-4.402060031890869,2
train_51,viscosity,zn_dispersant,-6.9732279777526855,-6.9732279777526855,0.0,0
train_51,viscosity,antiwear_ca_mg,-6.9732279777526855,-6.9732279777526855,0.0,0
train_52,viscosity,ao_ao,-5.358248710632324,-5.329294681549072,-0.028954029083251953,1
train_52,viscosity,ao_mo,-5.358248710632324,-5.146306991577148,-0.21194171905517578,2
train_52,viscosity,zddp_detergent,-5.358248710632324,-5.241944789886475,-0.11630392074584961,2
train_52,viscosity,zn_dispersant,-5.358248710632324,-5.358248710632324,0.0,0
train_52,viscosity,antiwear_ca_mg,-5.358248710632324,-6.6513872146606445,1.2931385040283203,2
train_53,viscosity,ao_ao,-6.233320236206055,-6.151137351989746,-0.0821828842163086,1
train_53,viscosity,ao_mo,-6.233320236206055,-5.68981409072876,-0.5435061454772949,2
train_53,viscosity,zddp_detergent,-6.233320236206055,-5.960870742797852,-0.2724494934082031,2
train_53,viscosity,zn_dispersant,-6.233320236206055,-6.233320236206055,0.0,0
train_53,viscosity,antiwear_ca_mg,-6.233320236206055,-8.737895965576172,2.504575729370117,2
train_54,viscosity,ao_ao,-5.312906742095947,-5.274657726287842,-0.03824901580810547,1
train_54,viscosity,ao_mo,-5.312906742095947,-4.969449520111084,-0.3434572219848633,2
train_54,viscosity,zddp_detergent,-5.312906742095947,-5.144716262817383,-0.16819047927856445,2
train_54,viscosity,zn_dispersant,-5.312906742095947,-5.312906742095947,0.0,0
train_54,viscosity,antiwear_ca_mg,-5.312906742095947,-6.886760234832764,1.5738534927368164,2
train_55,viscosity,ao_ao,-5.793837070465088,-5.730139255523682,-0.06369781494140625,1
train_55,viscosity,ao_mo,-5.793837070465088,-5.507087230682373,-0.28674983978271484,2
train_55,viscosity,zddp_detergent,-5.793837070465088,-5.703677654266357,-0.09015941619873047,2
train_55,viscosity,zn_dispersant,-5.793837070465088,-5.793837070465088,0.0,0
train_55,viscosity,antiwear_ca_mg,-5.793837070465088,-7.519897937774658,1.7260608673095703,2
train_56,viscosity,ao_ao,-7.118685722351074,-7.152846336364746,0.034160614013671875,1
train_56,viscosity,ao_mo,-7.118685722351074,-5.284987926483154,-1.83369779586792,2
train_56,viscosity,zddp_detergent,-7.118685722351074,-7.188368797302246,0.06968307495117188,2
train_56,viscosity,zn_dispersant,-7.118685722351074,-7.118685722351074,0.0,0
train_56,viscosity,antiwear_ca_mg,-7.118685722351074,-9.913551330566406,2.794865608215332,2
train_57,viscosity,ao_ao,-7.0468597412109375,-7.093788146972656,0.04692840576171875,1
train_57,viscosity,ao_mo,-7.0468597412109375,-5.677993297576904,-1.3688664436340332,2
train_57,viscosity,zddp_detergent,-7.0468597412109375,-6.973033428192139,-0.07382631301879883,2
train_57,viscosity,zn_dispersant,-7.0468597412109375,-7.0468597412109375,0.0,0
train_57,viscosity,antiwear_ca_mg,-7.0468597412109375,-10.769405364990234,3.722545623779297,2
train_58,viscosity,ao_ao,-8.048238754272461,-8.107152938842773,0.0589141845703125,1
train_58,viscosity,ao_mo,-8.048238754272461,-6.192082405090332,-1.856156349182129,2
train_58,viscosity,zddp_detergent,-8.048238754272461,-8.103192329406738,0.054953575134277344,2
train_58,viscosity,zn_dispersant,-8.048238754272461,-8.048238754272461,0.0,0
train_58,viscosity,antiwear_ca_mg,-8.048238754272461,-11.489713668823242,3.4414749145507812,2
train_59,viscosity,ao_ao,-6.959575653076172,-7.0014448165893555,0.041869163513183594,1
train_59,viscosity,ao_mo,-6.959575653076172,-5.588629245758057,-1.3709464073181152,2
train_59,viscosity,zddp_detergent,-6.959575653076172,-6.9756693840026855,0.016093730926513672,2
train_59,viscosity,zn_dispersant,-6.959575653076172,-6.959575653076172,0.0,0
train_59,viscosity,antiwear_ca_mg,-6.959575653076172,-9.03787899017334,2.078303337097168,2
train_60,viscosity,ao_ao,-6.28433895111084,-6.2951555252075195,0.010816574096679688,1
train_60,viscosity,ao_mo,-6.28433895111084,-4.7703142166137695,-1.5140247344970703,2
train_60,viscosity,zddp_detergent,-6.28433895111084,-6.299069404602051,0.014730453491210938,2
train_60,viscosity,zn_dispersant,-6.28433895111084,-6.28433895111084,0.0,0
train_60,viscosity,antiwear_ca_mg,-6.28433895111084,-8.446121215820312,2.1617822647094727,2
train_61,viscosity,ao_ao,-10.206583023071289,-10.274513244628906,0.06793022155761719,1
train_61,viscosity,ao_mo,-10.206583023071289,-8.841530799865723,-1.3650522232055664,2
train_61,viscosity,zddp_detergent,-10.206583023071289,-10.040353775024414,-0.166229248046875,2
train_61,viscosity,zn_dispersant,-10.206583023071289,-10.206583023071289,0.0,0
train_61,viscosity,antiwear_ca_mg,-10.206583023071289,-12.34970474243164,2.1431217193603516,2
train_62,viscosity,ao_ao,-8.83279037475586,-8.886475563049316,0.05368518829345703,1
train_62,viscosity,ao_mo,-8.83279037475586,-7.063382148742676,-1.7694082260131836,2
train_62,viscosity,zddp_detergent,-8.83279037475586,-8.783819198608398,-0.04897117614746094,2
train_62,viscosity,zn_dispersant,-8.83279037475586,-8.83279037475586,0.0,0
train_62,viscosity,antiwear_ca_mg,-8.83279037475586,-12.279195785522461,3.4464054107666016,2
train_63,viscosity,ao_ao,-7.465989112854004,-7.5196309089660645,0.05364179611206055,1
train_63,viscosity,ao_mo,-7.465989112854004,-5.552216053009033,-1.9137730598449707,2
train_63,viscosity,zddp_detergent,-7.465989112854004,-7.4905619621276855,0.02457284927368164,2
train_63,viscosity,zn_dispersant,-7.465989112854004,-7.465989112854004,0.0,0
train_63,viscosity,antiwear_ca_mg,-7.465989112854004,-13.02831745147705,5.562328338623047,2
train_64,viscosity,ao_ao,-5.190670967102051,-4.551920413970947,-0.6387505531311035,3
